image_path,split,article_id,is_clothing,color_group,fabric_group,color_label,fabric_label,pattern_flag,h,s,v,clothing_label,wash_temp_c,wash_cycle,spin_rpm,wash_notes,wash_cycle_label,color_label_train,fabric_label_train,wash_cycle_label_train
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0697920006_0.jpg,train,697920006,1,COLORFUL,COTTON,2.0,0.0,1,0.6294774143606334,0.0652667746815977,0.6391345627052942,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0741869001_0.jpg,train,741869001,1,LIGHT,SYNTHETIC,0.0,4.0,0,0.213141677548948,0.0884549049273769,0.7595653000498714,1,30.0,quick,1000.0,Use easy-care / anti-crease program if available. Wash with light colors.,3.0,0,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0717502003_0.jpg,train,717502003,0,,,,,0,0.4184522043198677,0.1100432234544889,0.8169902810914209,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0713154001_0.jpg,train,713154001,1,DARK,COTTON,1.0,0.0,0,0.6318790047895231,0.2128164187701013,0.2883341511634398,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0749215001_0.jpg,train,749215001,1,COLOR,COTTON,3.0,0.0,0,0.6300613663862846,0.0219898175629762,0.6420865114632761,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0688458002_0.jpg,train,688458002,1,COLORFUL,COTTON,2.0,0.0,1,0.6673050326176211,0.0926548694763828,0.671151682061236,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0727880038_0.jpg,train,727880038,0,,,,,0,0.2077928210029053,0.0137098083396916,0.904334698432649,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0669734001_0.jpg,train,669734001,1,DARK,COTTON,1.0,0.0,0,0.1793260396056605,0.0172836230245957,0.3777123589707116,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0682854002_0.jpg,train,682854002,1,COLORFUL,COTTON,2.0,0.0,1,0.4788127099853932,0.0836746938461477,0.7231189292401723,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0671026001_0.jpg,train,671026001,0,,,,,0,0.5299789966055853,0.0414609556229288,0.5558225228151059,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0671809009_0.jpg,train,671809009,0,,,,,0,0.4045244123793224,0.0355687849298123,0.712693889034199,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0710876034_0.jpg,train,710876034,1,LIGHT,COTTON,0.0,0.0,0,0.1240300767226066,0.0769966351356647,0.8447509857833211,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0706625001_0.jpg,train,706625001,1,COLORFUL,COTTON,2.0,0.0,1,0.7493843021909614,0.3291049553352607,0.3879346741750851,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0707743006_0.jpg,train,707743006,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.6066246397538531,0.0732413845225746,0.8313986486064096,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0714176001_0.jpg,train,714176001,0,,,,,0,0.1205022273309706,0.1133794802412907,0.8553969525528373,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0757522001_1.jpg,train,757522001,0,,,,,0,0.0933644744035631,0.2642213769495642,0.769140637828059,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0669534003_0.jpg,train,669534003,1,DARK,COTTON,1.0,0.0,0,0.1161398287583171,0.2937382404538243,0.3443213459509024,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0701771007_0.jpg,train,701771007,0,,,,,0,0.5426737661557697,0.3329248439696725,0.4709740824209802,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0749974001_0.jpg,train,749974001,0,,,,,0,0.2739619124573038,0.1435955637953848,0.4050896228320653,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0730471001_0.jpg,train,730471001,1,COLORFUL,COTTON,2.0,0.0,1,0.1217822622024241,0.0507067631685437,0.8896094294505019,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0758391001_0.jpg,train,758391001,1,COLORFUL,COTTON,2.0,0.0,1,0.571745527689892,0.2997241692021146,0.8552894827953423,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0671163002_0.jpg,train,671163002,1,DARK,SYNTHETIC,1.0,4.0,0,0.0537997776120039,0.0076222815114923,0.3038945252501435,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0721178002_0.jpg,train,721178002,0,,,,,0,0.1227203373188489,0.0450410774876646,0.907887901496906,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0731472004_0.jpg,train,731472004,1,DARK,COTTON,1.0,0.0,0,0.8370053607503045,0.1261225468660931,0.1372608912920441,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0742473002_0.jpg,train,742473002,0,,,,,0,0.5101026242012,0.0421836046345538,0.8176877597416023,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0715491001_0.jpg,train,715491001,1,COLORFUL,COTTON,2.0,0.0,1,0.3536845791395764,0.0290396033463433,0.6958888698263763,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0695326005_0.jpg,train,695326005,1,DARK,COTTON,1.0,0.0,0,0.7596347559735508,0.0963825266850258,0.1393636126356341,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0745397001_0.jpg,train,745397001,1,DARK,WOOL,1.0,2.0,0,0.8593827875187057,0.1058954917373479,0.1278011565634642,1,20.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with similar dark colors. Use color-care detergent.,4.0,1,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739309001_0.jpg,train,739309001,1,LIGHT,COTTON,0.0,0.0,0,0.3225839281839038,0.0114539338916235,0.9097953102173052,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0741313002_0.jpg,train,741313002,1,LIGHT,SYNTHETIC,0.0,4.0,0,0.2027263791362149,0.0891905232828325,0.8561430175359419,1,30.0,quick,1000.0,Use easy-care / anti-crease program if available. Wash with light colors.,3.0,0,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0751835001_0.jpg,train,751835001,1,LIGHT,COTTON,0.0,0.0,0,0.162637139291192,0.0122274207595678,0.9064630302382284,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0755703004_0.jpg,train,755703004,1,LIGHT,WOOL,0.0,2.0,0,0.0919699866951229,0.1231943924780792,0.784159833960075,1,20.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with light colors.,4.0,0,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0682099001_0.jpg,train,682099001,1,LIGHT,SYNTHETIC,0.0,4.0,0,0.2584928724071293,0.052694656946312,0.8813821302082943,1,30.0,quick,1000.0,Use easy-care / anti-crease program if available. Wash with light colors.,3.0,0,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0740452003_0.jpg,train,740452003,1,DARK,COTTON,1.0,0.0,0,0.1880732006547112,0.1037742097079728,0.4526539596843122,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0732311013_0.jpg,train,732311013,1,LIGHT,WOOL,0.0,2.0,0,0.3947274396690214,0.26454005066893,0.8773739156677038,1,20.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with light colors.,4.0,0,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0686091003_0.jpg,train,686091003,1,COLORFUL,COTTON,2.0,0.0,1,0.0818943306097668,0.5670149756851744,0.5399895334614939,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0703434007_0.jpg,train,703434007,1,COLORFUL,COTTON,2.0,0.0,1,0.1141434634353304,0.047920773790923,0.7096201153090078,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0748640001_0.jpg,train,748640001,1,LIGHT,COTTON,0.0,0.0,0,0.1017986528274103,0.0717494880310861,0.7964745731796938,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0705911003_0.jpg,train,705911003,1,COLORFUL,COTTON,2.0,0.0,1,0.6073158727486359,0.188586526493599,0.8292121490239879,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0702506003_0.jpg,train,702506003,1,COLOR,SYNTHETIC,3.0,4.0,0,0.8050269379607848,0.713525160606473,0.8151149485729547,1,30.0,quick,1000.0,Use easy-care / anti-crease program if available. Wash with similar colors.,3.0,3,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0694659001_0.jpg,train,694659001,0,,,,,0,0.3049984530418957,0.1884717786814756,0.6836212836269624,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0734377002_0.jpg,train,734377002,0,,,,,0,0.4732974968273129,0.0616284464523685,0.4584101721977731,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0716193005_0.jpg,train,716193005,1,COLORFUL,COTTON,2.0,0.0,1,0.637582171672452,0.2154627472803985,0.5388111833849507,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0669780002_0.jpg,train,669780002,1,DARK,COTTON,1.0,0.0,0,0.6340471882882204,0.1493288116071078,0.1934115572505561,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0670674003_0.jpg,train,670674003,1,COLORFUL,COTTON,2.0,0.0,1,0.645992649364333,0.1295444995615021,0.8800781320169335,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0709027002_0.jpg,train,709027002,1,DARK,COTTON,1.0,0.0,0,0.1319456884879725,0.2346762377434279,0.4384267810039546,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0697813007_0.jpg,train,697813007,1,COLORFUL,COTTON,2.0,0.0,1,0.5087192639188,0.3569033268464975,0.4805963359567613,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0713428003_0.jpg,train,713428003,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.0677079873094329,0.0861172234292395,0.644445340504717,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0717708001_0.jpg,train,717708001,0,,,,,0,0.4766475450719138,0.0677495385158417,0.8360981159712537,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0748751005_0.jpg,train,748751005,0,,,,,0,0.1033419499978188,0.1196978489901756,0.8672832492648013,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739964001_0.jpg,train,739964001,0,,,,,0,0.2115320776379026,0.0403149101195986,0.5160096523620723,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0701228001_0.jpg,train,701228001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.231809180297615,0.2272904988327092,0.3646951214340106,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0663384001_0.jpg,train,663384001,0,,,,,0,0.1124963107017819,0.1236555633719043,0.7024782737116766,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0694915005_0.jpg,train,694915005,0,,,,,0,0.1221479804914207,0.1321194823656055,0.8283844688357931,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0680391008_0.jpg,train,680391008,0,,,,,0,0.1443067699968705,0.0445920046681086,0.8963031905404932,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0680715001_0.jpg,train,680715001,1,COLOR,WOOL,3.0,2.0,0,0.0928876145167429,0.42801773954997,0.6093403147792742,1,30.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with similar colors.,4.0,3,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0696178007_0.jpg,train,696178007,1,LIGHT,COTTON,0.0,0.0,0,0.145756467788851,0.2822058393146276,0.9158851823267468,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0713824039_0.jpg,train,713824039,1,COLORFUL,COTTON,2.0,0.0,1,0.4638964750343163,0.3863494505341196,0.4287626478130732,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0732412002_0.jpg,train,732412002,1,DARK,SYNTHETIC,1.0,4.0,0,0.95165459236748,0.5972109344159666,0.2735873462443123,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0663406004_0.jpg,train,663406004,0,,,,,0,0.4185464648225848,0.0377417363688104,0.3109999777279881,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0671483001_0.jpg,train,671483001,0,,,,,0,0.237119693107126,0.2425136304584333,0.8332730260326571,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0693708002_0.jpg,train,693708002,0,,,,,0,0.2778043115286794,0.2255249836478026,0.6686406219741912,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0682623001_0.jpg,train,682623001,1,COLORFUL,COTTON,2.0,0.0,1,0.5993034730748656,0.0993695075996159,0.922502110926871,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0675662033_0.jpg,train,675662033,1,COLOR,COTTON,3.0,0.0,0,0.577387530970896,0.2841541387709188,0.5830248146494341,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0665542020_0.jpg,train,665542020,1,COLORFUL,COTTON,2.0,0.0,1,0.3549132542691118,0.1818345374388585,0.8874320303002605,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0694143003_0.jpg,train,694143003,1,COLORFUL,COTTON,2.0,0.0,1,0.2146531048709433,0.1171937767161072,0.7495718046279762,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0685030002_0.jpg,train,685030002,1,DARK,COTTON,1.0,0.0,0,0.0708434875304996,0.1717256336338049,0.2179388358989626,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0689389058_0.jpg,train,689389058,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.7032971144825585,0.1143930778466835,0.5502666523652806,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0734027002_0.jpg,train,734027002,1,LIGHT,COTTON,0.0,0.0,0,0.241280265791253,0.0964711115281076,0.8861488559523423,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0715242001_0.jpg,train,715242001,1,COLOR,COTTON,3.0,0.0,0,0.4223694097039312,0.2358674015087592,0.6635603480575583,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0735724001_0.jpg,train,735724001,1,COLORFUL,COTTON,2.0,0.0,1,0.1090114666087646,0.043872269005467,0.8042803711286979,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0715828003_0.jpg,train,715828003,1,DARK,COTTON,1.0,0.0,0,0.7367717337505955,0.0657758574853962,0.2438486173919045,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0732311002_0.jpg,train,732311002,1,LIGHT,WOOL,0.0,2.0,0,0.0752080605038813,0.0530594054580358,0.8600988133457577,1,20.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with light colors.,4.0,0,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0756449001_0.jpg,train,756449001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.4177836709276998,0.0931375765236721,0.7960604919699108,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0699923119_0.jpg,train,699923119,1,COLORFUL,COTTON,2.0,0.0,1,0.4144044785007192,0.3959510145446512,0.3508690959324667,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0682854009_0.jpg,train,682854009,1,COLORFUL,COTTON,2.0,0.0,1,0.4665361811394257,0.086090670754123,0.719142548842683,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0694131009_0.jpg,train,694131009,1,COLORFUL,COTTON,2.0,0.0,1,0.6680814031623385,0.1420342786324067,0.8844549507412012,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0700688003_0.jpg,train,700688003,1,LIGHT,COTTON,0.0,0.0,0,0.3278597950496406,0.0143567053438982,0.8656364969319839,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0747050001_0.jpg,train,747050001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.5283025140728794,0.2159234301039033,0.2413600607026182,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0712296002_0.jpg,train,712296002,1,DARK,SYNTHETIC,1.0,4.0,0,0.7556507537400023,0.1161120123143768,0.2600490242084561,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739092018_0.jpg,train,739092018,1,COLOR,COTTON,3.0,0.0,0,0.1053374496834739,0.2470388393110635,0.6926178728861032,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0729015001_0.jpg,train,729015001,0,,,,,0,0.0493963432957588,0.0466744682737535,0.8911561320237524,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0672018002_0.jpg,train,672018002,1,COLORFUL,COTTON,2.0,0.0,1,0.6109738610180654,0.4071190869563595,0.3222208715160377,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0711718002_0.jpg,train,711718002,1,DARK,SYNTHETIC,1.0,4.0,0,0.3823115846736988,0.0596209504239865,0.5213594402666786,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0755363001_0.jpg,train,755363001,1,DARK,SYNTHETIC,1.0,4.0,0,0.784037275785209,0.0978497078565991,0.2346777876332453,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0684192001_0.jpg,train,684192001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.193242121173429,0.0115612296271175,0.8425084818281903,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0751566001_0.jpg,train,751566001,0,,,,,0,0.072687041331591,0.0222592489076406,0.9053612858569976,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0665542002_0.jpg,train,665542002,1,COLORFUL,COTTON,2.0,0.0,1,0.4337140021485195,0.0524360889646698,0.7290357476358622,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0755641001_0.jpg,train,755641001,1,DARK,COTTON,1.0,0.0,0,0.2881846508929563,0.2788158664031603,0.4021477278383827,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0675952009_0.jpg,train,675952009,1,COLOR,WOOL,3.0,2.0,0,0.8704614550058142,0.8100679891484928,0.8706102634441777,1,30.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with similar colors.,4.0,3,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0717543001_0.jpg,train,717543001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.2212445382690653,0.4568505702337997,0.7569809969299968,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0756948005_0.jpg,train,756948005,0,,,,,0,0.182742669056535,0.0921718072358829,0.6635964909551149,0,,,,,,0,0,0
